MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence,MoSold,SaleType,SaleCondition,age_of_house
60,FV,4.310799125385514,9.044403844431551,NA,Reg,Lvl,Corner,Somerst,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.420534999272286,ALQ,5.6240175061873385,471.0,6.880384082186005,Ex,Y,SBrkr,6.880384082186005,839,7.502186486602924,0.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,RFn,565.0,TA,Y,5.420534999272286,3.8918202981106265,0.0,0.0,NA,10,WD,Normal,7
20,RL,4.394449154672439,9.14569517848265,NA,IR1,Lvl,CulDSac,NWAmes,PosN,1Fam,1Story,5,7,1975,1975,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,Gd,TA,Av,ALQ,7.195937226475569,LwQ,5.1298987149230735,120.0,7.3914152346753585,TA,Y,SBrkr,7.3914152346753585,0,7.3914152346753585,1.0,0.0,2,0,3,TA,7,2,Fa,Attchd,RFn,478.0,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,34
20,RL,4.3694478524670215,9.224341891611996,NA,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,Hip,Plywood,Plywood,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,ALQ,6.790097235513905,Unf,0.0,228.0,7.018401799069201,Ex,Y,SBrkr,7.018401799069201,0,7.018401799069201,1.0,0.0,2,0,3,TA,6,1,TA,Attchd,RFn,528.0,TA,Y,0.0,0.0,0.0,0.0,GdWo,4,WD,Normal,35
20,RL,4.454347296253507,9.310276200588783,NA,IR1,Lvl,Corner,NWAmes,Norm,1Fam,1Story,7,5,1975,1975,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.456769655572163,Unf,0.0,540.0,7.0707241072602764,Fa,Y,SBrkr,7.085064293952548,0,7.085064293952548,0.0,0.0,2,0,3,TA,5,1,TA,Attchd,Unf,506.0,TA,Y,3.713572066704308,0.0,0.0,0.0,NA,8,WD,Normal,34
20,RL,4.30406509320417,8.965845494750937,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1970,1970,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1180.0,7.074116816197362,TA,Y,SBrkr,7.074116816197362,0,7.074116816197362,0.0,0.0,1,1,2,TA,6,0,NA,Attchd,RFn,477.0,TA,Y,0.0,3.828641396489095,0.0,0.0,NA,3,COD,Normal,39
20,RL,4.30406509320417,9.049114723476961,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1971,1971,Gable,Plywood,Plywood,BrkFace,202.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.2166061010848646,Unf,0.0,543.0,6.950814768442584,Ex,Y,SBrkr,6.957497370876951,0,6.957497370876951,1.0,0.0,1,1,3,TA,6,0,NA,Attchd,Unf,336.0,TA,Y,0.0,0.0,0.0,0.0,NA,7,WD,Normal,38
20,RL,4.110873864173311,8.85922139360813,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1970,1970,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.588926477533519,Unf,0.0,138.0,6.762729506931879,TA,Y,SBrkr,6.762729506931879,0,6.762729506931879,1.0,0.0,1,0,3,TA,5,0,NA,Detchd,Unf,576.0,TA,Y,5.351858133476067,0.0,0.0,0.0,GdPrv,9,WD,Abnorml,39
20,RL,4.110873864173311,9.105090961257085,NA,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,VinylSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.484796933490655,Unf,0.0,624.0,6.762729506931879,Gd,Y,SBrkr,6.762729506931879,0,6.762729506931879,0.0,0.0,1,0,3,TA,5,0,NA,Detchd,Unf,576.0,TA,Y,5.303304908059076,0.0,0.0,0.0,GdWo,7,WD,Normal,38
160,RM,3.091042453358316,7.427144133408616,NA,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,5.541263545158426,Unf,0.0,229.0,6.182084906716632,TA,Y,SBrkr,6.182084906716632,504,6.895682697747868,1.0,0.0,1,1,2,TA,5,0,NA,Detchd,Unf,264.0,TA,Y,0.0,0.0,0.0,0.0,NA,7,WD,Normal,36
160,RM,3.091042453358316,7.427144133408616,NA,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,6,1972,1972,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Rec,4.709530201312334,LwQ,5.68697535633982,79.0,6.182084906716632,TA,Y,SBrkr,6.182084906716632,504,6.895682697747868,1.0,0.0,1,1,2,TA,5,0,NA,Detchd,Unf,288.0,TA,Y,0.0,0.0,0.0,0.0,NA,7,WD,Normal,37
160,RL,3.2188758248682006,7.744569809354496,NA,Reg,Lvl,FR2,NPkVill,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,Plywood,Brk Cmn,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.726847747587197,Unf,0.0,498.0,6.690842277418564,TA,Y,SBrkr,6.690842277418564,744,7.3453648404168685,0.0,0.0,2,1,3,TA,7,1,TA,Detchd,RFn,440.0,TA,Y,4.6913478822291435,0.0,0.0,0.0,NA,9,WD,Normal,33
120,RL,3.2188758248682006,7.732369222284388,NA,Reg,Lvl,FR2,NPkVill,Norm,Twnhs,1Story,7,5,1975,1975,Gable,Plywood,Brk Cmn,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.077642243349034,LwQ,6.434546518787453,0.0,6.964135612418245,TA,Y,SBrkr,6.962243464266207,0,6.962243464266207,0.0,0.6931471805599453,2,0,2,TA,4,1,Fa,Attchd,RFn,440.0,TA,Y,0.0,3.332204510175204,0.0,0.0,NA,8,WD,Normal,34
160,RL,3.2188758248682006,7.762170607138205,NA,Reg,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,5,1977,1977,Gable,Plywood,Brk Cmn,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.966146739123692,Unf,0.0,466.0,6.752270376141742,TA,Y,SBrkr,6.752270376141742,601,7.284134806195205,0.0,0.0,2,1,3,TA,6,1,TA,Attchd,Unf,440.0,TA,Y,0.0,3.367295829986474,0.0,0.0,NA,5,WD,Normal,32
160,RL,3.2188758248682006,7.768533300926033,NA,Reg,Lvl,Inside,NPkVill,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.771441123130016,Unf,0.0,484.0,6.690842277418564,TA,Y,SBrkr,6.690842277418564,744,7.3453648404168685,0.0,0.6931471805599453,2,1,3,TA,7,1,TA,Detchd,Unf,440.0,TA,Y,4.6913478822291435,0.0,0.0,0.0,NA,7,WD,Normal,31
160,RL,3.2188758248682006,7.768533300926033,NA,Reg,Lvl,Inside,NPkVill,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,NA,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,5.634789603169249,Unf,0.0,576.0,6.752270376141742,TA,Y,SBrkr,6.752270376141742,601,7.284134806195205,0.0,0.0,2,1,3,TA,6,1,TA,Attchd,Fin,440.0,TA,Y,4.997212273764115,0.0,0.0,0.0,NA,4,WD,Normal,31
120,RL,3.2188758248682006,7.652070746116482,NA,Reg,Lvl,Inside,NPkVill,Norm,TwnhsE,1Story,7,6,1976,1976,Gable,Plywood,Brk Cmn,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.285998094508865,Unf,0.0,300.0,6.729824070489475,TA,Y,SBrkr,6.729824070489475,0,6.729824070489475,0.0,0.6931471805599453,1,0,2,TA,5,0,NA,Attchd,Unf,345.0,TA,Y,5.017279836814924,3.044522437723423,0.0,0.0,NA,10,WD,Normal,33
20,RL,4.30406509320417,9.27902652976463,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1966,2004,Hip,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,PConc,TA,TA,No,BLQ,6.4692503167957724,Unf,0.0,220.0,6.762729506931879,Ex,Y,SBrkr,7.02197642307216,0,7.02197642307216,0.0,0.6931471805599453,1,0,3,TA,5,1,TA,Attchd,RFn,656.0,TA,Y,0.0,5.093750200806762,0.0,0.0,NA,7,WD,Normal,43
60,RL,4.709530201312334,9.565073431677574,NA,Reg,Lvl,Inside,NridgHt,PosN,1Fam,2Story,9,5,2007,2007,Hip,VinylSd,VinylSd,Stone,206.5,Ex,TA,PConc,Ex,TA,No,GLQ,7.215975002651466,Unf,0.0,416.0,7.482681828154651,Ex,Y,SBrkr,7.492760300922379,978,7.927685045615778,1.0,0.0,3,1,4,Ex,10,3,Gd,BuiltIn,Fin,754.0,TA,Y,4.912654885736052,4.174387269895637,0.0,0.0,NA,6,WD,Normal,2
60,RL,4.564348191467836,9.421492310438014,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2009,2009,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,6.894670039433482,Unf,0.0,379.0,7.2196420401307355,Ex,Y,SBrkr,7.2196420401307355,1325,7.897668150726906,1.0,0.0,2,1,3,Ex,8,1,Gd,Attchd,RFn,864.0,TA,Y,0.0,5.288267030694535,0.0,0.0,NA,7,New,Partial,0
20,RL,4.564348191467836,9.421492310438014,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,206.5,Ex,TA,PConc,Ex,TA,Av,GLQ,7.117205503164344,Unf,0.0,788.0,7.611347717403621,Ex,Y,SBrkr,7.611347717403621,0,7.611347717403621,1.0,0.0,2,0,3,Ex,7,1,Gd,Attchd,RFn,896.0,TA,Y,5.262690188904886,4.59511985013459,0.0,0.0,NA,5,WD,Normal,1
20,RL,4.663439094112067,9.524713059681009,NA,Reg,Lvl,Inside,NridgHt,PosA,1Fam,1Story,10,5,2007,2007,Hip,VinylSd,VinylSd,Stone,206.5,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.735870319952567,Unf,0.0,342.0,7.875119281040293,Ex,Y,SBrkr,7.891704659330107,0,7.891704659330107,2.0,0.0,2,1,2,Ex,8,2,Gd,Attchd,Fin,762.0,TA,Y,5.8888779583328805,3.9318256327243257,0.0,0.0,NA,3,WD,Normal,2
20,RL,4.564348191467836,9.356948391612272,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,206.5,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1736.0,7.459914766241105,Ex,Y,SBrkr,7.459914766241105,0,7.459914766241105,0.0,0.0,2,0,3,Ex,7,1,Gd,Attchd,RFn,834.0,TA,Y,5.768320995793772,4.51085950651685,0.0,0.0,NA,7,WD,Normal,1
20,RL,4.867534450455582,9.733351450605975,NA,IR1,Lvl,FR3,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.3343293503005365,Unf,0.0,251.0,7.48605261786314,Ex,Y,SBrkr,7.48605261786314,0,7.48605261786314,1.0,0.0,2,0,3,Gd,7,2,Gd,Attchd,Fin,932.0,TA,Y,4.605170185988092,4.418840607796598,0.0,0.0,NA,4,WD,Normal,5
60,RL,4.0943445622221,10.05638029863927,NA,IR3,Lvl,CulDSac,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Ex,TA,Av,GLQ,7.115582126184454,Unf,0.0,278.0,7.319202458767849,Ex,Y,SBrkr,7.319202458767849,1012,7.83241092718792,1.0,0.0,2,1,5,Ex,10,1,Gd,BuiltIn,Fin,640.0,TA,Y,5.262690188904886,5.6131281063880705,0.0,0.0,NA,6,WD,Family,2
20,RL,4.477336814478207,9.246479418592056,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,206.5,Ex,TA,PConc,Ex,TA,Mn,GLQ,6.923628628138427,Unf,0.0,724.0,7.461640392208575,Ex,Y,SBrkr,7.463936604468925,0,7.463936604468925,1.0,0.0,2,0,3,Ex,8,1,Gd,Attchd,RFn,927.0,TA,Y,5.1298987149230735,3.828641396489095,0.0,0.0,NA,6,ConLI,Normal,1
20,RL,4.356708826689592,9.29403793099775,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2006,2006,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Ex,Gd,Av,GLQ,6.945051063725834,Unf,0.0,467.0,7.316548177182976,Ex,Y,SBrkr,7.3343293503005365,0,7.3343293503005365,1.0,0.0,2,0,2,Ex,6,1,Gd,Attchd,Fin,700.0,TA,Y,5.220355825078324,3.970291913552122,0.0,0.0,NA,2,WD,Normal,3
20,RL,4.634728988229636,9.511555458710548,NA,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,NA,0.0,Ex,TA,PConc,Ex,TA,No,GLQ,7.04141166379481,Unf,0.0,632.0,7.4815557019095165,Ex,Y,SBrkr,7.500529485395295,0,7.500529485395295,1.0,0.0,2,0,3,Ex,7,1,Gd,Attchd,Fin,850.0,TA,Y,5.303304908059076,3.295836866004329,0.0,0.0,NA,3,WD,Normal,1
20,RL,4.51085950651685,9.46335335689267,NA,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,7,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,ALQ,7.141245122350491,Unf,0.0,498.0,7.473637108496206,Ex,Y,SBrkr,7.473637108496206,0,7.473637108496206,1.0,0.0,2,0,3,Gd,8,1,Gd,Attchd,Fin,583.0,TA,Y,5.111987788356544,5.25227342804663,0.0,0.0,NA,6,WD,Normal,6
20,RL,4.709530201312334,9.633972784039797,NA,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,No,GLQ,7.587310506022615,Unf,0.0,480.0,7.8050670442584895,Ex,Y,SBrkr,7.8050670442584895,0,7.8050670442584895,2.0,0.0,2,0,3,Ex,10,1,Gd,Attchd,Fin,886.0,TA,Y,0.0,4.762173934797756,0.0,0.0,MnPrv,7,WD,Normal,6
60,RL,4.574710978503383,9.492733482494353,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2003,2004,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1082.0,6.9874902470009905,Ex,Y,SBrkr,7.00850518208228,1295,7.783640596221253,0.0,0.0,3,1,4,Gd,10,1,Gd,BuiltIn,Fin,730.0,TA,Y,4.74493212836325,3.713572066704308,0.0,0.0,NA,6,WD,Normal,6
20,RL,4.2626798770413155,9.175645402179295,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1598.0,7.377133712833954,Gd,Y,SBrkr,7.382124365737512,0,7.382124365737512,0.0,0.0,2,0,3,Gd,6,1,Gd,Attchd,RFn,871.0,TA,Y,5.442417710521793,4.110873864173311,0.0,0.0,NA,7,WD,Normal,3
120,RL,3.871201010907891,8.840001065843392,NA,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,ALQ,6.729824070489475,Unf,0.0,522.0,7.214504414151143,Ex,Y,SBrkr,7.214504414151143,0,7.214504414151143,0.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,RFn,484.0,TA,Y,5.262690188904886,3.6109179126442243,0.0,0.0,NA,8,WD,Normal,4
120,RL,3.5553480614894135,8.541495483939203,NA,IR1,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,GLQ,6.782192056006791,Unf,0.0,425.0,7.175489713624222,Ex,Y,SBrkr,7.175489713624222,0,7.175489713624222,1.0,0.0,2,0,1,Gd,5,1,Gd,Attchd,RFn,624.0,TA,Y,5.14166355650266,4.1588830833596715,0.0,0.0,NA,3,WD,Normal,4
120,RL,4.394449154672439,9.240675571772256,NA,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,GLQ,6.776506992372183,Unf,0.0,474.0,7.208600337960199,Ex,Y,SBrkr,7.214504414151143,0,7.214504414151143,1.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,RFn,484.0,TA,Y,5.262690188904886,3.295836866004329,0.0,0.0,NA,5,WD,Normal,2
20,RL,4.61512051684126,9.604879339950793,NA,IR1,HLS,Inside,NridgHt,Norm,1Fam,1Story,10,5,2004,2005,Hip,CemntBd,CmentBd,Stone,206.5,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.671826797878781,Unf,0.0,346.0,7.821242083523558,Ex,Y,SBrkr,7.821242083523558,0,7.821242083523558,1.0,0.0,2,1,2,Ex,8,1,Ex,Attchd,Fin,949.0,TA,Y,5.424950017481403,5.4638318050256105,0.0,0.0,NA,2,WD,Abnorml,5
20,RL,4.770684624465665,9.633186877915122,NA,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.351158226430694,Unf,0.0,643.0,7.696667081526462,Ex,Y,SBrkr,7.696667081526462,0,7.696667081526462,1.0,0.0,2,1,3,Ex,8,1,Gd,Attchd,Fin,685.0,TA,Y,5.342334251964811,4.02535169073515,0.0,0.0,NA,7,WD,Normal,6
120,RL,3.8066624897703196,8.908018322784887,NA,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2009,Hip,MetalSd,MetalSd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,No,GLQ,6.68586094706836,Unf,0.0,1084.0,7.541683099882111,Ex,Y,SBrkr,7.541683099882111,0,7.541683099882111,1.0,0.0,2,0,2,Ex,6,1,Gd,Attchd,Fin,649.0,TA,Y,5.44673737166631,4.51085950651685,0.0,0.0,NA,5,New,Partial,1
120,RL,3.8918202981106265,8.77539495854551,NA,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1451.0,7.280697195384741,Ex,Y,SBrkr,7.284134806195205,0,7.284134806195205,0.0,0.0,2,0,2,Ex,6,1,Gd,Attchd,RFn,539.0,TA,Y,5.262690188904886,3.7612001156935624,0.0,0.0,NA,4,WD,Normal,1
20,RL,4.867534450455582,9.727406483331627,NA,Reg,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.087573705557973,Unf,0.0,516.0,7.44600149832412,Ex,Y,SBrkr,7.44600149832412,0,7.44600149832412,1.0,0.0,2,0,3,Gd,8,1,Gd,Attchd,RFn,701.0,TA,Y,5.389071729816501,5.214935757608986,0.0,0.0,NA,9,WD,Normal,7
120,RL,3.8918202981106265,8.15507488781144,NA,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,7.2485040723706105,Ex,Y,SBrkr,7.2485040723706105,0,7.2485040723706105,0.0,0.0,2,0,2,Gd,6,1,TA,Attchd,RFn,478.0,TA,Y,5.003946305945459,3.6109179126442243,0.0,0.0,NA,11,WD,Normal,6
60,RL,4.1588830833596715,9.299175085676673,NA,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,728.0,6.591673732008658,Ex,Y,SBrkr,6.591673732008658,728,7.284134806195205,0.0,0.0,2,1,3,Gd,8,1,Gd,Attchd,Fin,390.0,TA,Y,4.61512051684126,0.0,0.0,0.0,NA,6,WD,Normal,4
60,RL,4.060443010546419,9.095939111666207,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,745.0,6.61472560020376,Ex,Y,SBrkr,6.61472560020376,745,7.307202314764738,0.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,Fin,392.0,TA,Y,3.6109179126442243,3.044522437723423,0.0,0.0,NA,7,WD,Normal,4
120,RL,3.784189633918261,8.065579427282092,NA,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,1204.0,7.107425474110705,Ex,Y,SBrkr,7.107425474110705,0,7.107425474110705,0.0,0.0,2,0,2,Gd,5,1,Gd,Attchd,Fin,397.0,TA,Y,4.61512051684126,2.833213344056216,0.0,0.0,NA,8,WD,Normal,4
80,RL,4.0943445622221,9.152181457802651,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2004,2005,Gable,WdShing,Wd Shng,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,384.0,5.953243334287785,Ex,Y,SBrkr,6.61338421837956,630,7.226209010100671,0.0,0.0,2,1,3,Gd,6,1,Gd,BuiltIn,Fin,400.0,TA,Y,4.61512051684126,0.0,0.0,0.0,NA,8,WD,Normal,5
60,RL,4.143134726391533,8.985320060649112,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,868.0,6.767343125265392,Ex,Y,SBrkr,6.767343125265392,762,7.396948602621014,0.0,0.0,2,1,3,Gd,7,1,Gd,BuiltIn,Fin,436.0,TA,Y,4.795790545596741,3.8918202981106265,0.0,0.0,NA,9,WD,Normal,5
60,RL,4.127134385045092,9.222861652529854,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,846.0,6.741700694652055,Ex,Y,SBrkr,6.741700694652055,748,7.374629015218945,0.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,Fin,434.0,TA,Y,5.707110264748875,3.8918202981106265,0.0,0.0,MnPrv,7,WD,Normal,5
60,RL,4.189654742026425,9.101194924715385,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.481577129276431,Unf,0.0,130.0,6.663132695990803,Ex,Y,SBrkr,6.693323668269949,683,7.306531398939505,1.0,0.0,2,1,3,Gd,8,1,Gd,Attchd,Fin,400.0,TA,Y,0.0,4.330733340286331,0.0,0.0,NA,6,WD,Normal,6
60,RL,4.189654742026425,9.008835995765454,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.20455776256869,Unf,0.0,204.0,6.54965074223381,Ex,Y,SBrkr,6.54965074223381,644,7.202661196523238,1.0,0.0,2,1,3,Gd,7,1,TA,Attchd,Fin,393.0,TA,Y,4.61512051684126,4.04305126783455,0.0,0.0,NA,5,WD,Normal,6
60,RL,4.189654742026425,9.464362242935328,NA,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,6.480044561926653,Unf,0.0,219.0,6.769641976852503,Ex,Y,SBrkr,6.778784897685177,1126,7.60339933974067,1.0,0.0,2,1,4,Gd,8,1,Gd,BuiltIn,Fin,644.0,TA,Y,0.0,3.8918202981106265,0.0,0.0,NA,7,WD,Normal,7
80,RL,4.127134385045092,9.1834829178063,NA,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,SLvl,7,5,2004,2004,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,5.488937726156687,Rec,4.736198448394496,30.0,5.953243334287785,Ex,Y,SBrkr,6.61338421837956,630,7.226209010100671,0.0,0.0,2,1,3,Gd,7,0,NA,BuiltIn,Fin,400.0,TA,Y,0.0,0.0,0.0,0.0,NA,5,WD,Normal,5
60,RL,3.7612001156935624,9.040026434306505,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.52795791762255,Unf,0.0,111.0,6.678342114654332,Ex,Y,SBrkr,6.709304340258298,695,7.323170717943469,1.0,0.0,2,1,3,TA,7,1,TA,Attchd,Fin,394.0,TA,Y,0.0,4.290459441148391,0.0,0.0,NA,6,WD,Normal,9
80,RL,4.143134726391533,8.955577146281511,NA,Reg,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1999,2000,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,5.953243334287785,Ex,Y,SBrkr,6.652863029353347,656,7.266128779556451,0.0,0.0,2,1,3,TA,7,1,TA,BuiltIn,RFn,400.0,TA,Y,0.0,0.0,0.0,0.0,NA,3,WD,Normal,10
