MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence,MoSold,SaleType,SaleCondition,age_of_house,SalePrice
120,RL,3.7376696182833684,8.501876487304344,NA,Reg,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CemntBd,CmentBd,NA,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,7.050989447068045,Unf,0.0,440,7.374001859350161,Ex,Y,SBrkr,7.374001859350161,0,7.374001859350161,1,0.0,1,1,0,Ex,5,1,Gd,Attchd,Fin,682,TA,Y,0.0,4.795790545596741,0.0,0.0,NA,8,WD,Normal,7,286000
70,RL,4.2626798770413155,9.265869681768663,NA,Reg,Bnk,Inside,Crawfor,Norm,1Fam,2Story,8,8,1932,1994,Hip,BrkFace,BrkFace,NA,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,5.697093486505405,Unf,0.0,556,6.74993119378857,TA,Y,SBrkr,7.346010209913293,1178,7.911324018963353,0,0.0,2,1,3,Gd,10,2,TA,Detchd,Unf,440,TA,Y,0.0,4.31748811353631,0.0,0.0,NA,12,WD,Normal,75,315000
60,RL,4.30406509320417,8.91905180393029,NA,IR1,Lvl,CulDSac,NAmes,Norm,1Fam,2Story,7,9,1972,2004,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,ALQ,6.440946540632921,Unf,0.0,99,6.587550014824796,Gd,Y,SBrkr,6.587550014824796,754,7.299797366758161,1,0.0,1,1,4,Gd,7,0,NA,Attchd,Fin,484,TA,Y,0.0,3.4965075614664802,0.0,0.0,NA,6,WD,Normal,35,184000
20,RL,4.23410650459726,9.106977858981029,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.329720905522696,Unf,0.0,871,7.266827347520591,Ex,Y,SBrkr,7.266827347520591,0,7.266827347520591,1,0.0,2,0,3,Gd,6,0,NA,Attchd,Fin,666,TA,Y,0.0,3.58351893845611,0.0,0.0,NA,9,WD,Normal,10,192000
160,RM,3.2188758248682006,7.833203948641057,NA,Reg,Lvl,Inside,Edwards,Norm,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970,6.878326468291325,Ex,Y,SBrkr,6.878326468291325,739,7.444248649496705,0,0.0,2,0,3,Gd,7,0,NA,Detchd,Unf,380,TA,Y,0.0,3.713572066704308,0.0,0.0,NA,5,WD,Normal,2,130000
20,RL,4.110873864173311,8.879193928110318,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Hip,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,5.968707559985366,Unf,0.0,474,6.762729506931879,TA,Y,SBrkr,6.762729506931879,0,6.762729506931879,0,0.0,1,0,3,TA,5,0,NA,Detchd,Unf,352,TA,Y,0.0,0.0,0.0,0.0,NA,5,WD,Normal,36,127000
160,RL,3.2188758248682006,7.732369222284388,NA,Reg,Lvl,FR2,NPkVill,Norm,Twnhs,2Story,6,6,1976,1976,Gable,Plywood,Brk Cmn,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.340359303727752,Unf,0.0,289,6.752270376141742,TA,Y,SBrkr,6.752270376141742,601,7.284134806195205,0,0.0,2,1,3,TA,7,1,TA,Attchd,Unf,440,TA,Y,4.477336814478207,0.0,0.0,0.0,NA,7,WD,Normal,33,148500
20,RL,4.382026634673881,9.150271845510064,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2007,Hip,CemntBd,CmentBd,Stone,206.5,Ex,TA,PConc,Ex,TA,No,GLQ,7.027314514039777,Unf,0.0,600,7.454141078146678,Ex,Y,SBrkr,7.454141078146678,0,7.454141078146678,1,0.0,2,0,3,Ex,8,1,Gd,Attchd,Fin,786,TA,Y,5.147494476813453,4.9344739331306915,0.0,0.0,NA,9,New,Partial,0,311872
75,RL,5.1647859739235145,10.143291544743445,NA,Reg,Lvl,Corner,NAmes,Artery,1Fam,2Story,8,4,1918,1990,Gable,Stucco,Stucco,NA,0.0,Gd,Gd,PConc,TA,TA,No,GLQ,6.9440872082295275,LwQ,5.220355825078324,140,7.215975002651466,Gd,Y,SBrkr,7.215975002651466,1360,8.043342170441608,1,0.6931471805599453,2,0,4,Gd,8,1,Ex,Detchd,Unf,795,TA,Y,0.0,2.833213344056216,6.315358001522335,0.0,GdPrv,3,WD,Abnorml,88,235000
75,RM,4.532599493153256,8.616314282284044,NA,Reg,Lvl,Corner,OldTown,Norm,1Fam,2.5Fin,6,6,1912,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,755,6.628041376179533,Ex,Y,SBrkr,6.835184586147301,929,7.709756864454165,0,0.0,1,0,5,TA,8,0,NA,NA,NA,0,NA,Y,0.0,5.293304824724492,3.4339872044851463,0.0,MnPrv,7,WD,Abnorml,97,104000
20,RL,4.343805421853684,9.16868469670735,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Av,GLQ,6.9930151229329605,Unf,0.0,625,7.446585099157725,Ex,Y,SBrkr,7.446585099157725,0,7.446585099157725,1,0.0,2,0,3,Ex,7,1,Gd,Attchd,Fin,856,TA,Y,0.0,3.295836866004329,0.0,0.0,NA,1,WD,Normal,5,274900
20,RM,4.394449154672439,9.053335623166017,NA,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,4,5,2003,2004,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1121,7.022868086082641,Ex,Y,SBrkr,7.022868086082641,0,7.022868086082641,0,0.0,2,0,2,TA,5,0,NA,Attchd,RFn,440,TA,Y,4.890349128221754,4.174387269895637,0.0,0.0,NA,3,WD,Normal,7,140000
20,RL,4.330733340286331,9.222861652529854,NA,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6,6,1977,1977,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.464588303689961,LwQ,5.634789603169249,276,7.087573705557973,TA,Y,SBrkr,7.154615356913663,0,7.154615356913663,0,0.6931471805599453,2,0,3,TA,6,2,Fa,Detchd,Unf,473,TA,Y,5.476463551931511,4.430816798843313,0.0,0.0,MnPrv,2,WD,Normal,31,171500
50,RL,3.9318256327243257,8.853808274977197,NA,Reg,Lvl,Corner,OldTown,Artery,1Fam,1.5Fin,6,6,1924,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,6.42648845745769,Unf,0.0,0,6.42648845745769,Gd,Y,SBrkr,6.763884908562435,445,7.1785454837637,0,0.0,2,0,2,TA,6,0,NA,Attchd,Unf,398,TA,Y,0.0,0.0,4.844187086458591,0.0,NA,5,COD,Normal,82,112000
120,RM,4.2626798770413155,8.398184404834035,NA,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.4967749901858625,Unf,0.0,186,6.744059186311348,Ex,Y,SBrkr,6.744059186311348,0,6.744059186311348,1,0.0,1,0,1,Gd,3,1,Gd,Attchd,RFn,420,TA,Y,5.0106352940962555,0.0,0.0,0.0,NA,1,WD,Normal,4,149000
50,RM,3.9318256327243257,8.160803920954665,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.746203190540153,Unf,0.0,408,6.580639137284949,TA,Y,SBrkr,6.580639137284949,564,7.158513997329321,0,0.0,1,1,2,TA,5,0,NA,Detchd,Unf,240,TA,Y,0.0,3.58351893845611,0.0,0.0,MnWw,4,WD,Normal,62,110000
20,RL,4.605170185988092,9.380251908693456,NA,Reg,Lvl,Corner,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424,7.261927092702751,Ex,Y,SBrkr,7.274479558773871,0,7.274479558773871,0,0.0,2,0,3,TA,5,0,NA,Attchd,RFn,500,TA,Y,0.0,3.5553480614894135,0.0,6.2324480165505225,NA,5,WD,Normal,19,180500
20,RL,3.713572066704308,9.523251498473739,NA,IR1,Lvl,CulDSac,Sawyer,RRAe,1Fam,1Story,5,5,1962,1962,Gable,HdBoard,HdBoard,NA,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140,7.039660349862076,TA,Y,SBrkr,7.436617265234227,0,7.436617265234227,0,0.0,1,1,3,TA,8,1,TA,Attchd,RFn,349,TA,Y,0.0,3.4339872044851463,0.0,0.0,NA,3,WD,Normal,45,143900
20,RL,4.30406509320417,9.433003808053515,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,1960,1960,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,PConc,TA,TA,No,ALQ,6.040254711277414,Rec,5.726847747587197,375,7.00397413672268,TA,Y,SBrkr,7.00397413672268,0,7.00397413672268,1,0.0,1,0,3,TA,6,1,Po,Attchd,RFn,312,TA,Y,5.87493073085203,0.0,0.0,0.0,GdWo,4,WD,Normal,48,141000
60,RL,4.212127597878484,9.57254997141339,NA,IR1,Low,Inside,SawyerW,Norm,1Fam,2Story,7,5,1988,1989,Gable,Plywood,Plywood,BrkFace,202.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,6.97166860472579,Unf,0.0,92,7.05444965813294,Ex,Y,SBrkr,7.074116816197362,882,7.631916513071252,1,0.0,2,1,3,TA,7,1,Gd,Attchd,Fin,454,TA,Y,4.110873864173311,4.02535169073515,0.0,0.0,NA,4,WD,Normal,19,277000
20,RL,4.330733340286331,9.018089684104343,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1964,1964,Hip,HdBoard,HdBoard,Stone,206.5,TA,TA,CBlock,Gd,TA,No,Rec,6.669498089857879,Unf,0.0,305,6.996681488176539,Ex,Y,SBrkr,6.996681488176539,0,6.996681488176539,1,0.0,1,0,3,TA,6,0,NA,Attchd,RFn,504,TA,Y,0.0,0.0,0.0,0.0,MnPrv,7,WD,Normal,44,145000
30,RL,4.219507705176107,8.63141433550626,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1925,1950,Gable,Stucco,Stucco,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.150602768446279,Unf,0.0,396,6.762729506931879,TA,N,FuseA,6.762729506931879,0,6.762729506931879,1,0.0,1,0,2,TA,5,0,NA,NA,NA,0,NA,Y,0.0,0.0,4.574710978503383,0.0,NA,4,WD,Normal,83,98000
20,RL,4.430816798843313,9.251578279992428,NA,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,3.6109179126442243,Unf,0.0,1176,7.10085190894405,Ex,Y,SBrkr,7.10085190894405,0,7.10085190894405,0,0.0,2,0,3,Gd,6,0,NA,Attchd,RFn,460,TA,Y,4.61512051684126,3.1354942159291497,0.0,0.0,NA,3,WD,Normal,1,186000
60,FV,4.290459441148391,9.0642735958414,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2009,2009,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.71295620067707,Unf,0.0,78,6.803505257608338,Ex,Y,SBrkr,6.838405200847344,920,7.52456122628536,1,0.0,2,1,3,Gd,7,1,TA,Attchd,RFn,644,TA,Y,5.1298987149230735,4.6913478822291435,0.0,0.0,NA,7,New,Partial,0,252678
20,RL,3.784189633918261,9.515543058145953,NA,IR2,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,5,1995,1995,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,ALQ,6.57507584059962,Unf,0.0,274,6.898714534329988,Ex,Y,SBrkr,6.898714534329988,0,6.898714534329988,0,0.6931471805599453,1,0,3,TA,5,0,NA,Attchd,Unf,576,TA,Y,5.41610040220442,0.0,0.0,0.0,NA,7,WD,Normal,11,156000
60,RL,4.2626798770413155,9.296609807128359,NA,IR1,Lvl,FR2,CollgCr,Norm,1Fam,2Story,6,7,1977,1977,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,Gd,TA,No,GLQ,5.937536205082426,Unf,0.0,311,6.536691597591305,Ex,Y,SBrkr,6.536691597591305,703,7.239214973779806,0,0.0,1,1,3,TA,6,0,NA,Attchd,Fin,299,TA,Y,0.0,3.6109179126442243,0.0,0.0,MnPrv,3,WD,Normal,33,161750
20,RL,4.290459441148391,9.211539652551664,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1957,1996,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,5.8888779583328805,Unf,0.0,710,6.976348070447749,TA,Y,SBrkr,7.1204443723924875,0,7.1204443723924875,0,0.6931471805599453,1,0,2,Gd,6,1,Fa,Attchd,Unf,447,TA,Y,0.0,0.0,0.0,0.0,MnPrv,5,WD,Normal,49,134450
20,RL,4.189654742026425,9.042040056544483,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.853299093186078,Unf,0.0,490,7.270312886079025,Ex,Y,SBrkr,7.270312886079025,0,7.270312886079025,1,0.0,2,0,3,Gd,8,0,NA,Attchd,Unf,484,TA,Y,4.941642422609304,4.59511985013459,0.0,0.0,NA,4,WD,Normal,4,210000
70,RM,4.060443010546419,9.20099685697303,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,4,4,1925,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686,6.532334292222349,Fa,N,SBrkr,6.698268054115413,518,7.192182058713246,0,0.0,1,0,3,TA,8,0,NA,Detchd,Unf,210,TA,Y,0.0,5.153291594497779,4.110873864173311,0.0,NA,9,WD,Family,81,107000
50,RL,4.31748811353631,9.658928824466434,NA,IR1,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,Gd,CBlock,TA,TA,No,BLQ,5.834810737062605,Unf,0.0,457,6.683360945766275,Ex,Y,SBrkr,7.037027614686276,817,7.578145472419466,0,0.6931471805599453,1,1,3,Gd,8,2,TA,Attchd,Unf,431,TA,Y,0.0,4.787491742782046,5.017279836814924,0.0,NA,5,WD,Normal,69,311500
120,RL,3.784189633918261,8.010027528481734,NA,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,1232,7.130098510125578,Ex,Y,SBrkr,7.130098510125578,0,7.130098510125578,0,0.0,2,0,2,Gd,5,0,NA,Attchd,Fin,438,TA,Y,4.6913478822291435,0.0,0.0,0.0,NA,3,New,Partial,1,167240
20,RL,4.30406509320417,9.103979355984773,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1498,7.312553498102598,Ex,Y,SBrkr,7.312553498102598,0,7.312553498102598,0,0.0,2,0,2,Gd,5,0,NA,Attchd,RFn,675,TA,Y,5.863631175598097,3.5263605246161616,0.0,0.0,NA,4,New,Partial,0,204900
60,RL,4.189654742026425,8.995784837848506,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1010,6.918695219020472,Ex,Y,SBrkr,6.918695219020472,1257,7.7266536648476425,0,0.0,2,1,4,Gd,8,1,TA,BuiltIn,RFn,390,TA,Y,4.795790545596741,3.8501476017100584,0.0,0.0,NA,12,ConLI,Normal,7,200000
60,RL,4.454347296253507,9.348013177101256,NA,Reg,Lvl,Inside,NWAmes,RRAn,1Fam,2Story,6,6,1975,1975,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.311734809152915,Unf,0.0,163,6.570882962339584,TA,Y,SBrkr,6.699500340161678,741,7.347943823148687,1,0.0,2,1,3,TA,6,1,TA,Attchd,RFn,434,TA,Y,5.3471075307174685,5.342334251964811,0.0,0.0,MnPrv,2,WD,Normal,31,179900
20,RL,4.2626798770413155,9.259225769705994,NA,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.263398262591624,LwQ,5.198497031265826,160,6.762729506931879,Gd,Y,SBrkr,6.762729506931879,0,6.762729506931879,0,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,576,TA,Y,5.37989735354046,0.0,0.0,0.0,NA,3,WD,Abnorml,38,97000
20,RL,4.6443908991413725,9.508442961755847,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,4.04305126783455,Unf,0.0,2336,7.780303087908373,Ex,Y,SBrkr,7.780303087908373,0,7.780303087908373,0,0.0,2,0,3,Ex,8,1,Ex,Attchd,Fin,968,TA,Y,5.517452896464707,4.663439094112067,0.0,0.0,NA,6,WD,Normal,6,386250
160,RM,3.091042453358316,7.427144133408616,NA,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,5,1971,1971,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630,6.447305862541213,TA,Y,SBrkr,6.447305862541213,672,7.172424577124845,0,0.0,2,1,3,TA,6,0,NA,Detchd,Unf,280,TA,Y,0.0,0.0,0.0,0.0,NA,5,COD,Abnorml,38,112000
60,RL,4.418840607796598,9.205428327615163,NA,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.338594078203183,Unf,0.0,638,7.093404625868766,Ex,Y,SBrkr,7.102499355774649,1306,7.83241092718792,0,0.0,2,1,4,Gd,9,1,TA,Attchd,RFn,721,TA,Y,5.41610040220442,4.74493212836325,0.0,0.0,NA,6,WD,Abnorml,12,290000
160,RM,3.091042453358316,7.533693709848633,NA,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,6,1970,1970,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Rec,5.7745515455444085,Unf,0.0,162,6.182084906716632,TA,Y,SBrkr,6.182084906716632,504,6.895682697747868,0,0.0,1,1,2,TA,5,0,NA,Detchd,Unf,280,TA,Y,0.0,0.0,0.0,0.0,NA,9,WD,Normal,38,106000
20,RL,4.2626798770413155,9.050406334059858,NA,Reg,Lvl,FR2,Sawyer,Feedr,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.736966958001855,Unf,0.0,70,6.816735880594968,TA,Y,SBrkr,6.816735880594968,0,6.816735880594968,0,0.0,1,0,3,TA,5,1,Fa,Detchd,Unf,336,TA,Y,0.0,0.0,0.0,0.0,MnPrv,5,WD,Normal,43,125000
120,RL,3.784189633918261,8.065579427282092,NA,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,1357,7.2254814727822945,Ex,Y,SBrkr,7.349873704738337,0,7.349873704738337,0,0.0,2,0,2,Gd,7,1,TA,Attchd,Fin,430,TA,Y,4.969813299576001,3.044522437723423,0.0,0.0,NA,5,WD,Normal,4,192500
20,RL,4.30406509320417,9.078065332666364,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,MetalSd,MetalSd,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1194,7.085901464365611,TA,Y,SBrkr,7.085901464365611,0,7.085901464365611,1,0.0,1,0,3,TA,6,0,NA,Attchd,RFn,312,TA,Y,0.0,0.0,4.795790545596741,0.0,NA,4,WD,Normal,51,148000
60,RL,5.1647859739235145,9.625029474611878,NA,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1995,1996,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.536691597591305,Unf,0.0,773,7.288244401020124,Ex,Y,SBrkr,7.307202314764738,1304,7.9355873855892,1,0.0,2,1,4,Ex,9,1,TA,Attchd,Fin,810,TA,Y,0.0,4.990432586778736,5.313205979041787,0.0,NA,7,WD,Normal,14,403000
160,RM,3.091042453358316,7.427144133408616,NA,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,483,6.182084906716632,TA,Y,SBrkr,6.182084906716632,504,6.895682697747868,0,0.0,1,1,2,TA,5,1,Po,Attchd,Unf,288,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,34,94500
20,RL,4.330733340286331,9.273409063443166,NA,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,5.209486152841421,ALQ,6.569481420414296,0,6.796823718274855,TA,Y,SBrkr,6.796823718274855,0,6.796823718274855,1,0.0,1,0,3,TA,5,0,NA,Attchd,Unf,308,TA,Y,5.902633333401366,0.0,0.0,0.0,MnPrv,2,WD,Normal,34,128200
60,RL,4.189654742026425,8.968523555396352,NA,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.439350371100098,Unf,0.0,235,6.7580945044277305,Ex,Y,SBrkr,6.7580945044277305,1100,7.581209826196346,1,0.0,2,1,4,Gd,8,2,TA,BuiltIn,Fin,440,TA,Y,5.666426688112432,3.8918202981106265,0.0,0.0,NA,5,WD,Normal,8,216500
160,RM,3.091042453358316,7.427144133408616,NA,Reg,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,ALQ,5.883322388488279,Unf,0.0,125,6.182084906716632,TA,Y,SBrkr,6.182084906716632,504,6.895682697747868,0,0.0,1,1,2,TA,5,0,NA,Detchd,Unf,264,TA,Y,0.0,0.0,0.0,0.0,NA,8,WD,Normal,37,89500
20,RL,4.189654742026425,9.07954808172616,NA,Reg,Lvl,FR2,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,0.0,1390,7.254884810077338,Ex,Y,SBrkr,7.254884810077338,0,7.254884810077338,0,0.0,2,0,3,Gd,6,0,NA,Attchd,RFn,494,TA,Y,4.890349128221754,4.663439094112067,0.0,0.0,NA,5,WD,Normal,6,185500
60,RL,4.212127597878484,9.154193211353181,NA,IR1,Lvl,CulDSac,SawyerW,RRNe,1Fam,2Story,7,7,1993,2003,Gable,HdBoard,HdBoard,NA,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,5.998936561946683,Unf,0.0,594,6.904750769961838,Ex,Y,SBrkr,6.922643891475888,730,7.4645098346365275,0,0.0,2,1,3,Gd,7,0,NA,Attchd,RFn,457,TA,Y,5.916202062607435,4.2626798770413155,0.0,5.476463551931511,NA,2,WD,Normal,17,194500
20,RL,4.543294782270004,9.395241931033524,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1694,7.43543801981455,Ex,Y,SBrkr,7.43543801981455,0,7.43543801981455,0,0.0,2,0,3,Gd,7,0,NA,Attchd,Fin,818,TA,Y,5.1298987149230735,5.43372200355424,0.0,0.0,NA,12,New,Partial,0,318000
50,RL,3.970291913552122,9.07589427542326,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,4.553876891600541,Unf,0.0,641,6.601230118728877,TA,Y,FuseA,6.683360945766275,689,7.305188215393037,0,0.0,1,1,3,TA,7,1,Gd,Detchd,Unf,220,TA,Y,0.0,4.948759890378168,0.0,0.0,MnPrv,4,WD,Normal,65,113000
20,FV,4.330733340286331,9.105090961257085,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,GLQ,6.983789965258135,Unf,0.0,488,7.356918242356021,Ex,Y,SBrkr,7.356918242356021,0,7.356918242356021,1,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,750,TA,Y,4.976733742420574,5.1298987149230735,0.0,0.0,NA,4,WD,Normal,2,262500
30,RM,3.713572066704308,8.263848131368906,NA,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,9,1945,1997,Gable,VinylSd,VinylSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.799092654460526,Unf,0.0,357,6.532334292222349,Gd,Y,SBrkr,6.7650389767805414,0,6.7650389767805414,0,0.0,1,0,2,Gd,4,0,NA,NA,NA,0,NA,Y,4.07753744390572,3.7612001156935624,0.0,0.0,NA,8,WD,Normal,62,110500
